event_id,event_date,timestamp,latitude,longitude,gpm_precipitation_rate_mm_hr,gpm_precipitation_mm,source_product,source_version,source_granule,source_timestamp,download_timestamp,coord_class,event_type,flash_flood_target_eligible,event_time_precision,rainfall_30min_mm,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_12h_mm,rainfall_24h_mm,rainfall_48h_mm,rainfall_72h_mm,max_rainfall_intensity,rainfall_accumulation,rainfall_trend,rainfall_surge_ratio,antecedent_precipitation_index
FL-UK-1998-01,1998-08-11,1998-08-11T16:00:00,30.549999237060547,79.1500015258789,0.0,0.0,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S160000-E162959.0960.V07B.HDF5,1998-08-11T16:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.0,0.0,0.20499999821186066,0.20499999821186066,0.20499999821186066,0.20499999821186066,,,0.4099999964237213,0.20499999821186066,-0.20499999821186066,0.0,
FL-UK-1998-01,1998-08-11,1998-08-11T20:00:00,30.549999237060547,79.1500015258789,1.4499999284744263,0.7249999642372131,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S200000-E202959.1200.V07B.HDF5,1998-08-11T20:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.7249999642372131,0.7249999642372131,0.9299999624490738,0.9299999624490738,0.9299999624490738,0.9299999624490738,,,1.4499999284744263,0.9299999624490738,0.7249999642372131,4.67440356861322,
FL-UK-1998-01,1998-08-11,1998-08-11T00:00:00,30.649999618530273,78.94999694824219,0.429999977350235,0.2149999886751175,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S000000-E002959.0000.V07B.HDF5,1998-08-11T00:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.2149999886751175,0.2149999886751175,0.2149999886751175,0.2149999886751175,0.2149999886751175,0.2149999886751175,,,0.429999977350235,0.2149999886751175,,5.983302410996761,
FL-UK-1998-01,1998-08-11,1998-08-11T04:00:00,30.649999618530273,78.94999694824219,0.9099999666213989,0.45499998331069946,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S040000-E042959.0240.V07B.HDF5,1998-08-11T04:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.45499998331069946,0.669999971985817,0.669999971985817,0.669999971985817,0.669999971985817,0.669999971985817,,,0.9099999666213989,0.669999971985817,,5.994631672904281,
FL-UK-1998-01,1998-08-11,1998-08-11T08:00:00,30.649999618530273,78.94999694824219,1.3600000143051147,0.6800000071525574,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S080000-E082959.0480.V07B.HDF5,1998-08-11T08:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.6800000071525574,1.1349999904632568,1.3499999791383743,1.3499999791383743,1.3499999791383743,1.3499999791383743,,,1.3600000143051147,1.3499999791383743,0.9200000017881393,5.042203500642754,
FL-UK-1998-01,1998-08-11,1998-08-11T12:00:00,30.649999618530273,78.94999694824219,0.0,0.0,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S120000-E122959.0720.V07B.HDF5,1998-08-11T12:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.0,0.6800000071525574,1.3499999791383743,1.3499999791383743,1.3499999791383743,1.3499999791383743,,,1.3600000143051147,1.3499999791383743,0.010000035166740417,3.020879687498746,
FL-UK-1998-01,1998-08-11,1998-08-11T16:00:00,30.649999618530273,78.94999694824219,0.0,0.0,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S160000-E162959.0960.V07B.HDF5,1998-08-11T16:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.0,0.0,1.3499999791383743,1.3499999791383743,1.3499999791383743,1.3499999791383743,,,1.3600000143051147,1.3499999791383743,-1.1349999904632568,0.0,
FL-UK-1998-01,1998-08-11,1998-08-11T20:00:00,30.649999618530273,78.94999694824219,0.29999998211860657,0.14999999105930328,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S200000-E202959.1200.V07B.HDF5,1998-08-11T20:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.14999999105930328,0.14999999105930328,1.4999999701976776,1.4999999701976776,1.4999999701976776,1.4999999701976776,,,1.3600000143051147,1.4999999701976776,-0.5300000160932541,0.5997600721245253,
FL-UK-1998-01,1998-08-11,1998-08-11T00:00:00,30.649999618530273,79.04999542236328,0.32999998331069946,0.16499999165534973,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S000000-E002959.0000.V07B.HDF5,1998-08-11T00:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.16499999165534973,0.16499999165534973,0.16499999165534973,0.16499999165534973,0.16499999165534973,0.16499999165534973,,,0.32999998331069946,0.16499999165534973,,5.978260868469774,
FL-UK-1998-01,1998-08-11,1998-08-11T04:00:00,30.649999618530273,79.04999542236328,0.5600000023841858,0.2800000011920929,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S040000-E042959.0240.V07B.HDF5,1998-08-11T04:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.2800000011920929,0.4449999928474426,0.4449999928474426,0.4449999928474426,0.4449999928474426,0.4449999928474426,,,0.5600000023841858,0.4449999928474426,,5.991921005256316,
FL-UK-1998-01,1998-08-11,1998-08-11T08:00:00,30.649999618530273,79.04999542236328,4.859999656677246,2.429999828338623,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S080000-E082959.0480.V07B.HDF5,1998-08-11T08:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,2.429999828338623,2.709999829530716,2.8749998211860657,2.8749998211860657,2.8749998211860657,2.8749998211860657,,,4.859999656677246,2.8749998211860657,2.544999837875366,5.65447210609358,
FL-UK-1998-01,1998-08-11,1998-08-11T12:00:00,30.649999618530273,79.04999542236328,0.0,0.0,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S120000-E122959.0720.V07B.HDF5,1998-08-11T12:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.0,2.429999828338623,2.8749998211860657,2.8749998211860657,2.8749998211860657,2.8749998211860657,,,4.859999656677246,2.8749998211860657,1.9849998354911804,5.070246166595633,
FL-UK-1998-01,1998-08-11,1998-08-11T16:00:00,30.649999618530273,79.04999542236328,0.0,0.0,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S160000-E162959.0960.V07B.HDF5,1998-08-11T16:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.0,0.0,2.8749998211860657,2.8749998211860657,2.8749998211860657,2.8749998211860657,,,4.859999656677246,2.8749998211860657,-2.709999829530716,0.0,
FL-UK-1998-01,1998-08-11,1998-08-11T20:00:00,30.649999618530273,79.04999542236328,0.2199999988079071,0.10999999940395355,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S200000-E202959.1200.V07B.HDF5,1998-08-11T20:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.10999999940395355,0.10999999940395355,2.9849998205900192,2.9849998205900192,2.9849998205900192,2.9849998205900192,,,4.859999656677246,2.9849998205900192,-2.3199998289346695,0.2210611053336984,
FL-UK-1998-01,1998-08-11,1998-08-11T00:00:00,30.649999618530273,79.1500015258789,1.8799999952316284,0.9399999976158142,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S000000-E002959.0000.V07B.HDF5,1998-08-11T00:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.9399999976158142,0.9399999976158142,,,1.8799999952316284,0.9399999976158142,,5.996172655741947,
FL-UK-1998-01,1998-08-11,1998-08-11T04:00:00,30.649999618530273,79.1500015258789,1.1799999475479126,0.5899999737739563,GPM_3IMERGHH_07,V07B,3B-HHR.MS.MRG.3IMERG.19980811-S040000-E042959.0240.V07B.HDF5,1998-08-11T04:00:00,2026-09-14T18:31:54.934900+00:00,DERIVED,debris-flow/flood event,False,DATE_ONLY,0.5899999737739563,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,,,1.8799999952316284,1.5299999713897705,,5.9976479811398855,
